id,appearances,team,goals,from,to
P001,354,Liverpool,61,1952,1964
P001,50,Tranmere Rovers,11,1964,1966
P001,0,Norwich City,0,1966,1967
P001,254,Levski Sofia,37,1953,1968
P001,None,Wiesbaden,None,1968,1970
P001,0,Tonnerre Yaoundé,0,1995,1998
P001,0,PAOK,0,1998,1999
P001,0,Apollon Kalamarias,0,1999,2000
P001,11,Sparta Prague,0,2000,2004
P001,45,Sparta Prague B,0,2001,2003
P001,12,FK Drnovice,0,2004,2005
P001,10,Teplice,0,2005,2006
P001,29,Besa Kavajë,0,2006,2007
